review,label
2 pack every color ang order ko pero ideniliver nyo 10 pack na pink wala akong order na pink puede bang palitan nyo ng kulay itong ipinadala nyo,0
ang cute nya tsaka comfy po,2
malakas yung fan and yung light i was at first scared to order but thankfully it doesn t dissapoint me i hope it last well it looks promising,2
walang kwenta porket bayad na sa shopee pay damaged item ang ipapadala tingin ko hindi kasalanan ng courier to dahil luma din ang karton na pinambalot ni seller bka isinauli na yo tpos pinadala nya ulit ngyn makakarma ka din,0
"kung sa gaming smooth sya wag mo lang isagad graphics, sa camera ok na ok naman. get nyo naaa",1
not recommend this shop mali mali pinadala nila i return ko nalang daw kapag daw na receive na nila item tsaka daw ma refund item ang galing sobrang abala nyo,0
in my own perspective more on alcohol na may halong rubber sya which is hindi ko nagustuhan pero nandon pa rin yung cloud scent saka nag leaked sya sa bubble wrap and hindi kanais nais yung amoy naging amoy goma sya then yung lalagyanan is reusable so for all 3 5 sana,1
first time ordering in this shop and i really like it safe na safe ang packaging and most important is it s working thanks also to kuya jnt driver na mabait,2
maganda xa kaya lang d kaparehas nung isa kong order na indoor outdoor yung pinadala pinagdugtong ko magkaiba ng kulay,1
may order is black,1
"comfortable grip for extended use, powerful cooling performance, stylish led light feature, durable plastic material,",2
the item itself di achieve yung pag ipit ng tummy parang walang nangyari nasayangan lang ako sa pinambili ko,0
the staff is not accommodating not sulit never come again its not unlimited time so you can t bonding with your friends and family is a time pressure not recommended to anyone its a waste of time and energy,0
"efren abueg -ipinanganak sa cavite noong marso 1937. -nobelista, kuwentista, mananaysay, at kritiko ng kaniyang panahon. mga piling akda ng kadipan (1964) ; mga agos sa disyerto (edisyong 1965, 1974, at 1993) ; -editor at bumuo ng mga antolohiyang gaya ng mga piling akda ng kadipan (1964) ; mga agos sa disyerto (edisyong 1965, 1974, at 1993) ; manunulat: mga piling akdang pilipino (1970) at parnasong tagalog ni alejandro g. abadilla (1973) . efren abueg -ipinanganak sa cavite noong marso 1937. -nobelista, kuwentista, mananaysay, at kritiko ng kaniyang panahon. mga piling akda ng kadipan (1964) ; mga agos sa disyerto (edisyong 1965, 1974, at 1993) ; -editor at bumuo ng mga antolohiyang gaya ng mga piling akda ng kadipan (1964) ; mga agos sa disyerto (edisyong 1965, 1974, at 1993) ; manunulat: mga piling akdang pilipino (1970) at parnasong tagalog ni alejandro g. abadilla (1973) . efren abueg -ipinanganak sa cavite noong marso 1937. -nobelista, kuwentista, mananaysay, at kritiko ng kaniyang panahon. mga piling akda ng kadipan (1964) ; mga agos sa disyerto (edisyong 1965, 1974, at 1993) ; -editor at bumuo ng mga antolohiyang gaya ng efren abueg -ipinanganak sa cavite noonefren",1
"quality: love the sleek black design, love the sleek black design, love the sleek black design, clear and crisp call quality,",1
maganda yung product sulit sa price,2
naka bubble wrap order uli ako kasi maganda at kumpleto ang item thank you seller sobra akong natuwa talaga,2
malamig at masarap suotin mabilis na deliver ung item oorder ako ulit nito salamat shopee,2
well packaged item shipped immediately will order again malambot naman mukha rin mejo madali masira pero okay lang mura naman pwede na rin pang alis alis,1
"long-lasting freshness, refreshing citrus scent, convenient and easy to use, eco-friendly packaging,",2
jusko hindi man lang nag inet sa tenga ko sira agad not worth it,0
item in good condition very light lang pero maganda sya thanks seller,2
ang ganda sobrang pretty ng quality at sure ako na makakabili ulit dito sa shop na ito mabilis ang transaction at maayos,2
i really like the mascara pero kumakalat at matagal siya matuyo but i think it s fine kasi maganda naman also yung sa hair tie medg nakakadisappoint huhuhu kala ko malaki siya so i ll give it 3 staaaar,0
long lasting sobrang bango amoy mayaman promise makaka ulit ulit ako bumili dito more benta to come,2
sayang lang pera nyo dito pag di gumana yung kaliwa di gagana yung kanan pag gumana naman yung kaliwa di naman gagana yung kanan sa madaling salita defective item mas ok pa yung jbl ko na nabili ko lang sa halagang 200 pesos,0
not legit,0
maliit itong pinadala nila kesa sa dun sa mga una kong binili been trying to contact them para papalitan kasi malayo dun sa una kong nabili pero walang response galing sa kanila nakakadissapoint kay ginamit na din namin sayang pera kung d naman magamit,0
cute and functional naman pero ilan days lang yun battery better bili ng heavy duty thank you,1
complete items may freebie pa may isang size na di correct pero okay lang naman nakailang order na ki super sulit everytime hopefully more item pa madagdag thank you,2
ang hirap iconnect nag aautomatic din sua nag ddisconnect at namamatay dami po naming stress tatlo pa naman,0
good what you see is what you get mukhang matibay and legit shop mbilis dumating,2
excellent quality very accommodating seller wellpackaged item shipped immediately will order again thank you seller,2
wrong color received hassle na maxado ibalik pa do not order from this seller they will just send you whatever is available without even informing you that the order is not on stock anymore,0
super duper ganda wala din damages and malaki siya,2
tatlo order q yung isa dun ordinary nasira agad,0
not working when i read the comments na encourage akong umorder kc puro good nman but um so disappointed nung dumating sakin 2 pa man din inorder ko both not working haisst i dnt want to go to the ofis para lng papalitan its s waste of time super busy,0
"mobile and multi-functional, perfect for organizing closets and entryways, but with little defects, not so firm and steady bec. of lightweight and no provided cover for the uppermost parts. ty lazada, seller and courier.",1
light sana magtagal pero nice sya hindi sya nag leak see the pic iba ung nasa picture hehe akala ko 2 liters pero ok na din thanks,1
malaki sya maganda happy nmn ang bebe ko kaso ang bilis po malowbat at my unting gasgas yung camera pero ang ganda nmn pwde na din sa price thankyou ang bilis madeliver,1
nascam ako ng shop na ito 2 item order ko isa lang pinadala nag messege ako hindi kau nagreply inipon ipon pa ng dalawa kong anak ung pambili nila ng tsinelas ang ending isa lang pinadala nyo,0
the staff are nice and friendly but the room bathroom is really awful yung daanan din nila nakakalito parang alanganin yung place ng hotel nila 2 5 star,1
thank you seller maayos dumating saakin sobrang worth it,2
okay na okay ang quality for its price worth it kala mo mamahalin comfy sa paa sakto lng din ang size size 7 paa ko so i ordered 38 39 i ll definitely order other styles thank you,2
very fast shipping kasya lang sa anak kong 6yrold medyo maliit lng size nila size for 1112 yrold kinuha ko mataba lang cguro tlga anak ko maganda sya tlga kc ganda tela 3rd time to order from this shoppa,2
ang ganda worth it hindi ko na napicturan pero mukhang xa matibay,2
Puro dent yung box ng item di man lang nag provide ng box si seller,1
the quality is ok medyo maluwag lang ng konti yung strap comfortable naman suotin very disapponting lang sobrang tapang at lakas lang nung amoy na rubber nung slippers nakakasakit ng sikmura,1
not good sya sa aking kasi kapag mag charge ka indi kasya yong charger sa mini electrifan,0
super ganda ng tela nya dahil cotton fabric sya ang sarap suoten dahil malambot sa katawan thank you so much shopee thank you seller courier,2
binili ko dahil okay daw sa gaming delay po kapag gaming pero okay naman sa music okay naman din yung appearance yun lang,1
"size: add 1size huhu di kasya saken material: sobrang goods ng quality napaka ganda ang sad lg kase 39 size ko pero maliit ang sizes nila kaya kung ano senyo mag add kayo kung anong size ng paa niyo design: ganda den ng design sobrang quality talagaaaa, durable and long-lasting, affordable and worth the price",1
"5 star for a very fast delivery, it just took a day to deliver my order. Ayus din yung lights, maraming siyang mode which makes it awesome but unfortunately hindi malakas yung kapit ng pandikit niya kaya I have to improvise using double sided tape but overall 5 star for the item with regards sa quality and price.",1
great napaka ganda at cute ng mga items so far working naman ung bluetooth device kaya ayos thanks seller,2
good good good good good good good good good good good good good good good good good good good good good good good good good good good good,2
mabango din ok sya naging pink na lips q ok sya must buy to 33 o order ulit aq,2
pangit mag ipon kayo para worth it yung mabili niyo na version sira agad tsaka mahina hangin price for its quality talaga,0
replica ganda na sana ng phone kahit imitation lang kaso di lang niya kaya i copy o ma i display man lang ang mga contacts ko from my tm sim card tsk tsk,0
nice na gustuhan ng kids thank you,2
9 10 it would be nice if the cell phone charging port works nyways maganda naman working po ang airpods thnak you,1
kaamoy niya cloud kaso 1minute walana amoy ang bilis mawala yung amoy parang tubig yung laman awit nayan apat panaman binili ko kaka spray ko after 1minute walana amoy hays sayang pera,0
used once agad nasira like ayaw na nya gumana may weird sound na sya ill edit once nagreply si seller saken,0
good kaka recieved ko lang tagal dumating tapos sira sira pa ung box na pinaglagyan ngaun chinarged ko muna to make sure na gumagana,1
good maganda naman sya and magaan sa paa nice quality also so far so good can t wait to wear it on my ootd thanks seller,2
good it s good really nice parang natural tignan pag maglagay ako nito,2
got my parcel ok nman ung mga item complete syang dumating maganda din 3 lng binigay ko kc medyo na disappoint lng ng konti kc umasa n madeliver sya ng maaga at naging unsuccessful p ung1st attempt ng delivery cguro nging hectic ung schedule ni rider pro ok lng,1
binago ko ratings ko di ko pa nagamit ng matagal iba na agad tunog nya nilinis ko na din filter nya pero same pa din chinat ko na din seller pero wala pa response pls pls pls,0
di mabango.,1
this could be one of the worst restaurant experience i ever had food taste meh they servea each order in a 5 minute interval malamig na ung ibang food pagdating ng iba mong order the staff are also not enthusiastic nakasimangot pa kapag kausap mo,0
okay naman ang pangit ng mystery pouch hahaha sana iniba nalang lol,1
wrong color neckline was a bit closefitted,0
poor sira agad sya wala pang 1 month na pag gamit very disappointed,0
quality okay malakas sya. packaging hindi maganda. lukot yung box tapos hindi naka-tape ng maayos.,1
im so sorry pero nung dumating siya sakin is sira yung pinaka dulo ng wire niya na muntik na maging dahilan ng sunog sa bahay,0
ang ganda ganda and ang kyotipie ng size nya mag 1 hour ko na ginagamit di pa sya nakak kalahati ang ganda ganda will buy again po,2
"SA SOBRANG GANDA, SOBRANG LUWAG DIN NG BOOT! Nakakaiyak habang papunta akong school i didn' t expect na mawawala sya kaya mej naiiyak ako. BUT THANKFULLY when the class was dismissed, bumalik ulit ako sa kung saan na alam kong hindi ko hawak ung boot. THEN BUTI NA LANG NAHANAP KO PERO SOBRANG DUMI NA. omg lang pero thank you kasi maganda sooo white and glossy",1
gandang item nakuha ko bigay ko 5star at saka ang lambot ng tela okay to saakin thank you seller,2
hindi tunatayo yung stand hindi nya kinakaya yung bigat ng cp kaloka pero yung pang selfie bluetooth okay naman nagana naman,1
nice nman ung item pero wrong color ung fan d q alam if color blind ehh ang layo nman ng color blue tpos naging white pero carry nman at maayos at mganda nman ung item pero xmpre bwas star na,1
ooopppss order ko po white xl pero ang dumating gray at napakanipis next time nman po sumunod kayo kung anong kulay inorder yun ang isend nyo,0
this is my second order sa shop na ito maganda ang tela ng jogger kaya lang maliit ang size na xxl nung color dark gray pero ok lang sulit naman thank you seller,1
love it mura lang at maganda i think mas gusto ko ang brownblack than dark brown na inorder ko before thank sace lady aa mabilis na pagoapadeliver at sa lex,2
my son loves the short.. sinuot Nia agad ung iba nlagay n Nia deretcho s laundry para may susuot xa bukas.. good for big kids.. medyo Malaki kz UNG sizes at mejo manipis pero maganda pa Rin p.s video not related,1
i was hoping na sana d aq matulad sa iba na nka experience ng mga damage sa order nila dto sa store but sad to say may tatlong butas yung dumating sakin haist malaki yung net pero maraming butas nagchat pa aq na sana e check muna at e inform aq,0
ako ay may story sa inyo kasi nitong isang araw we tried to find some wipes sobrang dami tinunguhan dito lang nmn pala mapunta wala masyadong alcohol content salamat shopee,1
"i am really a fair user of the app. 1. first of all this one should be buy 1 take 1, so no poison perfume came. thus, the 2 star overall price: spend your 100bucks somewhere else. unless you really cant find another perfume. scent: its 85% alcohol, 15% scent. longevity: you' ll barely smell it. you need to really get your nose close. imagine you put your palm on the tip of your nose, that close for you to smell it. nevertheless, it isaverage, and should have scored 3 stars overall if you committed to the buy 1 take 1. let' s not lie to our consumers.",1
good ang ganda niya as in kaso yung box sira sira nung dumating kala ko nga nasira na yung laman sa loob also yung isa walang charger plus yung white mahina siya compare sa pink na order ko pero overall goods naman,1
"un expected ang size maliit sya sa actual pero maganda naman po, maganda packaging maingat na ddeliver. thank you sa rider. di ko pala na include sa review yung mirror nyo may basag makikita naman sa upload ko photo upper left side ng mirror",1
"material: ang ganda ang lambot size: small size pala sya, sinagad ko na ng 41 pero maliit parin design: sobrang elegnat pwede na pang attend ng binyag sa november hahahha trendy and fashionable,",1
madamot sa late check out,0
sana mtgl syang mlubt ngustohan ng anak ko salamt po seller,1
10 10 super ganda di ko na napicturan wag lang maiipit ng nagddeliver hahaha ksi wlanh khit anong bubble wrap sa payong eh pero nareceive ko good condition order pa ko ulit sana ganun kabilis ulit shipping pra umabot before christmas haha,2
5 star sana kasoorder q isa green at isa blue un antibac pinadala ni seller pareho green hayss kains,0
"reusable tape, saves money and resources, sticky tape, keeps items securely in place, transparent tape, blends well with any surface,",2
Ok nman ung jacket kaso disapointed aq sa kulay. NAVY BLUE poh order q HINDI POH GRAY!,1
accurate naman i don t like the packaging kasi parang hindi protected yung product but nonetheless okay naman,1
iba yung nasa sample image sa mismong product pero ok naman amoy candy sulit naman yung 25 buti na lang free sf,1
not good akala q samsung hindi pala parang immitation lng sya tpos nag lalag panu ba to masoli sa seller not recommended ang bagal ng loading kahit malakas ung internet namen sayang ung pera sorry po ah un tlga ung comment ko,0
wala man lang po tumama sa order ko sana pag wala na tanggalin na sa option or magmessage kung okay lang ba ganitong design layo sa pic,0
have to be honest po di pa nagagamit sira agad,0
thank you nareceived ko na and ok naman siya kasi kung ano yung nasa picture willing nag oorder yun rin yung matatangkad mo 100 legit thank you nareceived ko na and ok naman siya kasi kung ano yung nasa picture willing nag oorder yun rin yung matatangkad mo,2
not really ok ung lagayan cute pero effective sa lips hindi gaano kita naman picture kinapalan ko na paglagay hnd parn masyado nagku2lay di kagaya ng nabili ibang shop at nata2nggal din agad pero tama lang kung price niya salamat parin po,1
ano bayan di naman swimming pool dumating saken salbabida,0
na receive ko na poang cute pala talagasobra nagustuhan ko salamat po,2
super ganda pati sister and mama ko nagustuhan super sulit ang price will order again,2
black order ko pero kalahateng black kalahateng brown natanggap ko,0
the products are good walang sira or anything nakakadisappoint lang na basta na lang final wrap ang ginawa nung seller jusko di man lang nilagyan ng kahit na ano para secured yung products yung nipple cover dumikit na ung parang jelly sa plastik yun lang thank you,1
maganda sya and very comfy yung tela nya. baka bumili ulit ako. i love it. when it comes to shipping medyo matagal pero worth the wait.,2
75 ok naman yung kulay at quality niya kaso maliit talaga yung size,1
may sira ang face shield pero ang iba namang naorder ko ay okay lang,1
akala ko pa namn may free gift na hqai 2 items daw kaso wala pala,0
"convenient and easy to use, versatile scent options,",2
would not recommend mabango naman sha pero d masyadong naaamoy unless issniff mo talaga sa sprinayan mo mura na din sha for this big na bottle kaya 6 10,0
ang order brow ang dumating nosetrip lang dalawa ano ba yan,0
"leaves dishes sparkling clean, refreshing citrus scent, gentle on hands, versatile scent options,",2
mali yung size na pinadala wlang coordinate si seller next time kya nga may chat box para mag inform sa customer if may problem sa item hindi yung kayo nag de decide binabayaran nmn yan hindi libre,0
price: cheap nutritional value: good flavor: good thanks again seller thanks again seller thanks again seller,2
maganda kaso medyo manipis ung mga materials niya pero pwede narin po thanks shoppeee,1
not good as you can see luma dami gasgas mahina kahit full volume na panregalo ko pa naman sana buti pa ang vitug mura na magandang klase pa haisst sorry seller for my honest review,0
prettyyyyy kaso mali yung na ship na kulay bwhahaha but it s ok as long as it works fine hahaha this is a must buy product mga mhieeee kaya pabudol na din kayo,1
maganda po ang product sana keyboard na lang at mouse maganda pa sana yun very very useful,1
ilang beses nakong umorder dahil na rin sa ang daming may gusto magpaorder na kawork ni papa ang ganda kasi nga ang comfy pa may isa na defect pero okay lang di naman masyadong halata thankyouuuuu seller and kay ateng nagdeliver godbless you both and keep safe,2
yung socks 15 pc s order ko pero yung isa napakalaki nang pair nya as in hindi sla pariho dirty white tsaka white yung ibang shoes ok naman pero sobrang nakapanipis nang tela pero ok naman sa prize nya mura lng nmn malambot sa paa,1
it s super nice no damage sa item packed using a ziplock and will surely buy again,2
gumagana naman at may auto automatic off xa after 6 8hours ewan ko lang kung kasama sa features nya un di ko kasi binasa ung box ok kung papatakan nga essential oil para quality lambing an nyo,2
wear na ng mama ko nung pag dating nito so need talaga maging tagalog english dito pag nag review may particular words na hindi in accept so annoying pero overall very good nag item sobrang comfy daw thanks seller,2
6 10 hindi sya umabot ng 10meters super nakaka dismaya d man lang natapos yung 1part kung tutuusin dapat sobra pa sya kung 10meters talaga kaso d umabot,0
rate 4 sa quality kc jbl na brand is d sya tunay na jbl na quality picture at video not related pala nagagamit dn nmn sya ng matagal 2 3hrs na gamitan kung full volume na pag gamit,1
"love the rgb backlight! , the laser technology enhances accuracy. , the design is sleek and stylish. , the upgraded version is amazing! ,",2
is good quality kasi ang kasya medyo maliit lang pero is good thanks you seller,1
goodevening po hindi po lahat umilaw mas madami unf hindi umilaw kesa sa umilaw lang kung pwede po palitan kac sayang din po binayad ko,0
okay naman siya dumating agad and pag testing is gumagana ang kaso lang low battery agad sinubukan ko siya i charge mga almost 2 hours din yon pag testing ko wala pang 1 minute low battery na agad siya,0
same color yung inorder pero nung dumating iba na yung color nung isa and yung may issue din sa size kasi 44 yung size dapat ng isa pero 38 39 yung dumating hindi man lang umabot ng 40 so sayang yung bayad kasi hindi naman magagamit yung isang item nakaka disappoint,0
"missing items i really like pa nman your toothpaste product pero nkakainis lang tagal tagal na nga dumating nung items bayad nman na, mas nauna ko pa sya inorder before nung sale event nyo pero sinabay nyo sya iship kaya tumagal lalo tpos ngayon kulang pa. nireklamo ko na po tagal din ng response, ayoko ng refund ipadala nyo po ung kulang!",1
hxbshdhdfbynwpbryxbduan tg hr hdbchbwojtbbsbbssybbvponbssgywvvvsnkxijdbdbsbshsu,1
best mtibay png mall 2nd time na to mganada tlga kso ok na sana kaso mali ung size nung isa dpat puro medium lang kso large napadala buti nlbgn mdyo ksya panamn,1
simple lng di cxa malagkit for simple make up magnda na cxa for everyday usesorry wla akong pic,1
"the usb connection is convenient and reliable. , the laser technology enhances accuracy. , the design is sleek and stylish. , the upgraded version is amazing! ,",2
"convenient self-adhesive design, durable construction for long-term use,",2
manipis overall ok mejo manipis lang pag nakaupo kita pa din sagging belly,1
nkaka dismaya akala ko buy 1 take 1 pero isa lan dumating nde ko lang ba nagets o kulang talaga,0
dumating na ganyan kahit maganda pala pag kakabalot ganyan parin partida po naka bubble wrap pa yan ha grabe so disappointed po hindi ko maicharge dahil damage sa may pin ng charger satisfied naman sa hangin ng pero bat ganyan may damage na dumating,0
1 bwisit black order pinadala nyo puti minsan nalang ako mag order sa shoppee sablay pa,0
add size trust me nakita ko kasi dito na no need na daw mag size up kaya naniwala naman ako pero need pala talaga so mag size up kayo tapos parang di to maglalast di sya durable,1
nagustuhan ng mother ko sana lang tumagal yung phone thank you,2
smooth this is my second order nagustuhan ng anak kong isa kaya gusto din nung isa actually 4 yung order ko kaso nalabahan ko na yung isa thank you very much maraming salamat shopee kaso bakit ganon mali yung size 38 85now ko lang napansin binigay is same size dun sa una,2
maingay po ang item hindi po namin magamit sayang naman po ang inorder ko sana magreply po si seller don sa sinend ko na video thank you,0
3 i don t know if this is legit ha kasi yung material super plastic talaga ang gaan pa niya and makikita mu sa loob parang electric fan lang disappointed with this one sana di nako bumili,0
"hindi ko nareceived ung item ko, kahit pa sbhing cash on delivery ewan ko natipuhan ata ni kuyang nagdedeliver ilang beses na out for delivery pero walang dumating.",0
"Complete and no damages mabilis din na ship, nalagyan ko na ng sticler yung isa) kaya lang yung isa mali lang yung color kase dapat purle- darkblue pero dumating light blue- purple pero parehas lang naman yun and its perfect for f to f.",1
wala naman pong problema maganda naman po,2
mali ang dumating na items nakaka disappoint i paid right amount you should ship the wrong order wont order again in this shop,0
"legit excellent value for money, sleek and stylish design, hope magamit ng matagal. thank you seller",2
"the midnight color gives a sophisticated look. , the dual-camera system captures stunning photos. , item is in best condition. first time buying above 30k worth of gadget here in lazada.",2
awit talaga sa inyo di nyo padin pinadala yung item na kulang wow grabe scammer bullshit,0
mganda sya lalu na pag may print na kasu may ibang item na damage natutuklap sya pag tanggal ng transfer tape,1
not what i expected manipis may butas yung color pink na watermelon ang print i should have ordered to the previous shop na pinag orderan ko dati out of stock nga lang kaya dito ako napa order mas mura dun at maganda quality ng payong,0
"impressive bass performance, comfortable to wear all day, sound quality: 10 comfort: 10 battery life: 10",2
ganito na ba serving ng medium na halo halo half apaka layo sa dome lid,0
2 calamansi order pinadala instaed na 1 antibac at 1 calamqnsi,0
10 10 ang ganda ng sandal at kasya lahat sa akin hahahaha salamat ng marami order po ulit ako pag nagka pera ulit,2
good ang ganda at ang lambot well order again,2
eyeliner maskara eyebrow order ko wala pong eyeliner only 2 pcs lang dumating,0
poor quality sobrang nipis nagsscratch agad ang nagmamark ng fold 5 meters lang yung pinapadala ninyong roll nakaka disappoint nagbayad customers nyo for 10m pero 5m lang pinapadala nyo ipadala nuo sana yung kung anong nakalagay sa description clearly na false advertising ginagawa nyo nanloloko kayo ng tao,0
white inorder ko pero gray dumating kakaumay umordernakakadissapoint,0
akala ko may free na akong pang base coat yun pla kulang ng isang item sana naman matutu kayong mag complete ng item maayos akong nag order sa inyo kaka dismaya mag order sa inyo walang kwenta same kayo ng ugali ng nag deliver hindi marunong sumunod,0
cute. got it for only one hundred ninety nine pesos during flash sale. pero 2kmah lang. pede na rin. natanggap ko rin agad at maganda and secured ang pagkaka balot sa isang lazada box. magandang pamalit sa pamaypay kasi kasyang kasya sa bag na maliit,2
my 3rd time kong order sa shop very responsive si seller at ambait pa all products are good except 1 may mantsa ang isang bra anyways thank you oorder ulit ako sa ssnod,2
ok naman sya maayos din yung pag packed nya kaso wala yung headset medyo disappointed ako sa mga ibang feedback kaya gusto ko ipa cancelled sana ito noon pero mabuti nalang kinuha ko padin at satisfied padin yung binigyan ko kahit may kulang,1
oks sya mabilis madeliver yupe lang yung karton ng phone,1
takes time to deliver the package.,1
okay naman sya i like it mali nga lang ang color na naibigay but it s still okay as long as hindi sya sira and mapapakinabangan thank you for these sorry for the late review,1
received items on time no damage naman ang problema ay hindi pare pareho ng sukat yung isa halos 2 inch ang liit sa iba lapad at haba not xxl yung 2 ganon din maikli naman masyado hindi pantay,1
well packed daming bubblewrapped ok naman khit hindi nakabox. . . no damages or leak. . . thanks seller and lazada! ! ! ! sa uulitin! . 4 star lang muna diko pa kc natatry if effective ba or ok. mm,1
waxy i would ve rated it higher kung sana may stain na naiiwan kahit di na nag peperform as lip balm gaya ng pagkaka promote okay na din sa price pero hindi sulit kasi wala yung ineexpect kong effect i ordered tan and cherry idk sa ibang shades,1
scent: the same as pwd id it was a good day for you guys to come over and,1
low quality false description sila akala ko 10 meter talaga pero 6 meter lang at 40 cm wide buti nalang 3 pcs na bili ko,0
may 7 days. silang refund. 1 mothn na wala pa yung refund ko naipadapa ko na yung binili kong deffective na item nasa warehouse na nila. gumastos pako ng 290 pesos para maisoli yung deffective welding nyu tapos wala padin refund. wala din maayos na comunication mga manloloko nagpapadala kayo ng sirang item ang kukupal ng mga kausap dito sa store nato pahihirapan tayo sa refund kupal ang store ng tiny cosmos power tools,0
ang panget na nung mga bago nyong bag walang bulsa sa gilid lagayan ng tumbler tpos yung loob wala man lang compartment pansin ko pa may kalakihan tong bag hindi kagaya nung mga una nyong mga basic na bag,0
i already received the parcel maganda yung product kaso yung natanggap ko na items ay d magkapareha yung size d ko parin sya magagamit,1
low quality luma pa sa luma ang laman ng item imagine galing pang overseas pero ganun lang,0
oily based thou inspired scent lang siya pero ang layo medyo matapang siya and not very appealing nung baho niya pero matagalan may kunting sweetness siya na parang coconut pero di nakakalingon lol may leak i thought di yun scent nung binili ko pero yun pala yun kinda disappointed yet,0
not so delicious food pero pwede na for cheap price,1
good quality excellent thank you seller pangalawang bili ko na to highly recommend mga ka shoppes,2
products deivered are expired march 2022,2
thank you po supppeerrrr ganda po nya maraming salamat at dahil maganda 5star kayo sa aki,2
ang ganda ng quality fast delivery thank you seller,2
madaling masira hindi pwede sa malakas ang hangin but anyway thank u po seller fine with it price,1
kumpleto naman yung item at okay sa price kaso hindi pareparehas yung sizing pero pwede narin maraming salamat,1
what you see is what you get naman mura pa mabilis ko din na receive ang item responsive si seller kaso kuoang ang item,2
home away from home medjo malayo lang sya pero it s good to get rest after a long day trip kasi tahimik sya and what i like the most is pwede ka magluto and they have cookwares that you can use and well air conditioned room,2
wrong product please check your item before shipping this is not the motivational tumbler i ordered does not serve its purpose kailangan nga mameasure kung nakakainom ba ng water,1
okay naman yung product well packed namn nung binigay ng courier and concern ko lng is sobrang fit pla talaga nya akala ko medyo maluwag luwag,1
tatlo po yung inorder namin 2 black at 1 white maganda yung product kaya lang yung white is sira and medyo marupok na yung tela kaya banat unlike sa 2 black maayos naman at hindi banat,1
solid maganda sya quality pretty ang kulay hind masakit sa mata pag sinuot totoo na umiitim pag naarawan at ang shala nya tignan,2
kita q lang sa tiktok hehehehehehheeh ang qt perfect for errands plus affordable kaya bumili na kau mga mare,2
ang pag cut naman ng wallpaper brick ay hindi pantay,1
manipis panglawang purchase ko na sa shop and they never disappoint naman expected naman na manipis mga material simce momo lang pero kung hand wash naman tatagal ang product,1
thank youuuu super happy since good condition naman lahat and most especially nagana lahat and walang deffective hopefully mas makapal lang sana bubble wrap next time thank you,2
violet thank you seller ang cute ng mga design at thank you rin sa mabilis na pag ship lalp na pag couirier ay j t nagamit po agad ng anak ko pagpasok sa school thank you po,2
freebies should be free and not cost 40 pesos,0
ok po sya kaso may mga konting stains sa paligid nya sana sa susunod paki check nyo flawlessness ng product ninyo para di kayo mawalan customers pero ok good quality paren para sakin test ko lang after several days if ok sya then comment ulit ako,1
plastic super cute kaya sabi ni mama sa kanya nalang daw haha sana paa dinamihan ko order will order again thank you seller,2
"maganda sya! kumpleto naman. kahit di naman bubble wrap yung nakabalot dahil flat na yung plastic, di naman nasira yung items. okay yung colors tsaka pang gift kaya sulit. cheap and in good quality naman. ty seller and lazada",1
got the ring light well packaged naman siya nung dumating the led right was bright and the tripod was durable thank you po for the smooth transaction,2
kulang ung items na natanggap q pero ung bayad q is sakto nmn di pa nagrereply seller,1
photos and video not related but the product is okay tho it s kinda thin mura lang naman kasi mwehehehe ayos siya,1
"precision: fits user' s preference ergonomics: comfortable customization: can turn off rgb when wanted, love the rgb backlight! surprisingly smooth, dpi is legit, and the wire doesn' t get in the way. unless you want a silent mouse, i' d recommend you buying this one.",2
sensya na late nakapag review maayos naman at okay ang tela dapat pala xxxl pero goods nadin thankyou,2
maganda sana sya kaso may gasgas yung salamin at maluwag yun turnelyo nya tapos naipit pa yung lalagyan sana sa uulitin pag order ko ayusin naman yung items bago nyo po ipa deliver kasi sakto po bayad ko para sa items pag dating dito may sira thakkk youuu seller and,1
legit super ganda niya,2
okay naman siya natry ko na siya kahapon but i don t think it helps para maglasts yung makeup though goods naman yung pashining shimmering effect sa fez,1
hindi makapit,0
good item maganda maganda tatagal ang item nato order ulit ako pag free shipping ulit,2
bakit ganon nag delivered na pero di nmn dumating location ko nakalagay nagcarlan pero sa san pablo dinala ano nmn yun seller,0
order received maganda sa lips at mabango,2
next time po make sure na check muna yung item before iship may damage yung item ok sana yung item kaso may damage siya may butas siya,0
mukha bang yeezy slides ba yan awit sa seller,0
ok naman siya kaso di nagchacharge sa charging box kase dapat pag nilagay mo automatic magchacharge yan lol,1
thank youu seller and kay kuya na nagdeliver,2
good thank you seller shopee at kay kuya rider,2
ang ganda nito thank you seller,2
for the shoes they deliver maganda siya pero still mali pa rin ang nadeliver na disappoint ako ok naman ang shoes na nadeliver even though its not my order pero kasi hindi yun ang inorder ko kaya bakit nagiba ang sabi na confused yung packer kaya namali naisip ko din yan,0
10 quality product in affordable price ang ganda ng mga designs and color same na same sa picture i will order again in the future,2
i ordered white dumating ibang color,0
bilis malowbat tas sobrang tagal icharge hayss,0
Kulang ng Isang item makukuha ko pa Kaya yung kulang na Isa? Paano po makukuha yon pahelp Naman Po salamat po thank you sa nagdeliver pero kulang ng Isa order ko.,1
salamaaaat shopeeeeeeeeeeeeee nagustuhan ng brother ko perfectly fit sa kanya oks naman yung packaging at tsaka mabilis yung delivery salamaaaat selleeeeeer,2
maganda na quality ng sound para sa murang presyo nya may tupi nga lang yung charging port kinailangan ko pang ayusin para maipasok yung charger,2
