review,label
not worth it avoid it like the plague tatagain ka dahil presyong ginto ang presyo sa market at bawas pa timbang pag sila pinamili mo,0
parcel has been damage ang alarmbre nasira kakatanggap ko lang ang ganda nya pedi paba palitan to,0
mali yung size na binigay medium order ko pero large dumating pero nandito na eh gagawan ko na lang ng paraan next time paayos po nung idedeliver nyo po na size hehe,1
soft maganda sana kaso mali color ng house slippers i ordered white nag message pa ako to make sure i ship correct size and color tapos pink pinadala nyo wala man lang pasabi pala desisyon kayo buti nlng pang house lang kaya ok nlng pa return ko pa sana pero,0
shop na ang benta e walang kwenta hmn magamit ang wall paper dahil walang dikit mga bwisit kayo manloloko sayang lang pera ko sa inyo mali na nga pinadala hnd pa nadikit magsara na kayo,0
super ganda bheeeee bibili ako ulit dito,2
4th time ko na order to sa shop nyo bakit naman worst yung binigay nyo halos di na nagamit dahil walang tape hindi pa nagbabasa ng msg si seller hays sayang pera di na ko ulit order dito sa shop nung 1st 2nd ang,0
the quality is good and item shipped immediately pero hindi sya stretchable so dapat mas malaki sa size nyo ang oorderin nyo,1
very nice po thank you seller hindi nalng na picturan pero sobrang ganda,2
thank you po seller kahit di po kayo masyadong responsive sa inquiries ko at nahulaan ko agad yung mystery pouch item nyo bute nalang maganda po ang items,1
worth it i really love this sim super worth it sa 1month unlisulit talaga ang gamit mo amblis dumating kahit sa province pa kudos seller,2
good ok nmn lahat kaso ang expect ko na kulay is iba light blue expect ko pero all goods nmn,1
ung problem is andali malowbat 10mins lng capacity nya sana ayusin din nila tnx,1
dust i got from 2 beds sobrang ganda ng product na to i just noticed na parang amoy sunog habang gnagamit sya i also dont recommend using it ng matagal feeling ko magooverheat sya,1
smell like normal mascara,1
black gray yung inorder ko yung dumating kulay violet and green blue,0
maluwang sya and clear parin sa outdoor na deliver na pala pero said app jasa manila pa,1
maganda siya sulit yung bayad mo dito sis yes promises hindi siya nagkakalat kahit pagpawisan ka teh,2
lahat maganda lalo na yong baby mosquito net malaki sya pang matagalang gamit ni baby,2
hindi niya kaamoy yung original cloud sobrang layo ng amoy so if u want to buy a dupe this isn t for you pero the scent is not that bad,0
okay na sana eh yuung nakuha ko pero di functional btw wireless earpods pala nakuha ko mabilis rin delivery,1
iba yung nasa sample image sa mismong product pero ok naman amoy candy sulit naman yung 25 buti na lang free sf,1
the bra is super comfy i ll buy again but in different shade it is nice wala naman siyang sira may isang loose string but it didn t affect the product naman i recommend this to you thank you po,2
received ko na order ko the item is good and well packed pinaship din agad yung item kaya nareceived ko agad thank you so much seller,2
wrong item po type c order mali ang dumating return ko po,1
ang ganda niya worth it po,2
nice completo na gamit nang baby ko soon,2
sobrang laki pla pro super ganda thank you po,1
thick fabric di talaga masyado nakahide ng bilbil kasi pagfit ko ganun padin walang pinagkaiba yung sa pagkapack din hindi siya neat tingnan dahil sa isang item na walang sariling lalagyan,1
dapat ang rating dto 00000 angganda ng order ko dumating madam naman maayus ang bayad ko po bakit need nyo mag ganito ng order pag wala kang ganyan item wag mona po pilitin kasi sayang naman po ang pera na binabayad sa order worst order in the shoppee ang pangit,0
maganda sana kya lng wrong color ung dumating super disappointed,0
ok din di nga lang nahihigop agad ung mga kung anek anek sa kama ksi maliit ung butas nya thank you,1
di ko akalain na ganyan sya kapula oks naman kaso dry pa rin labi ko pwede syang gawing liptint ganern all goods naman yung product nung dumating nakabubblewrap at walang mga damages tysm,1
change feedback mag isa syang nag aactivate nang timer kagabi parang sira,0
good late review maganda naman siya nakakalinis talaga kaso di malaman kung mafufullcharge red lang light niya medyo maingay din pero all goods naman,1
arrived really fast and packaged well good quality naman unfortunately natatanggal yung mismong umbrella doon sa handle nya and medjo hirap buksan yung payong though it s not too much of a problem kaso kailangan mo kasi ng force para buksan yung payong kaya nagcacause sya matanggal yung handle,1
bilis dumating super kaso ampanget nung packaging halos bukas na yung box tapos nagsstuck dun sa clip yong bottom part nong lens pero ayos naman siguro waha thanks,1
kaka full lang nilagay sa pocket then check the time lowbat na agad,1
super cute and mabilis magship si seller very affordable price marami pang choices na pwede ilagay sa hair thank you shopee,2
not that thick medyo manipis sya oks naman for the price medyo magaan din sya isuot siguro since hindi ganon kakapal yung material na ginamit and feeling ko naman oks din panggamitan fast delivery din kudos seller,1
sana po mapalitan sya agad dalawa po binili namin yong color white ok po yong green full charge naman pero ayaw mag on sana po na testing sya bago ipa shipped pls contact me for the return items na disappoint yong anak ko gagamitin na sana nya bukas,0
pwede po palitan o refund dipo pantay binigay nyo wala na adjust un isang tali papalitan po ang mahal tapos di pantay,0
mali yung size na binigay ni seller ngayon hindi na ma return or ma refound bali wala nalang tong item kasi di magagamit din,0
gandaaaa super pretty and sulit talaga siya it looks very aesthetic and cute hehehehehehehehehhehehehehehehehehehehe,2
ok nman mauksi nga lang at maliit png medium body frame lng yata sana may xxl ang size,1
cute among 8 items ordered 1 of it is defective it does not work talaga we charge it na but still its not working sayang ang money but the others are working,1
sa caption nakalagay samsung pero sa actual di po kapag samsung kasi may label yan sa gadget mismo legit ang storage nya yung pen ay di mataas tulad ng sa first picture nya na mataas pero nagagamit parin naman kompleto din walang kulang kapag naka charge di sya pwedeng gamitin,1
worth it yung tent gamit na gamit and mura pa but the comforter and pillow super nipis so di ko ginagamit hehe but this tent is good thank you,2
sobrang ganda ng quality sobrang bilis pa i deliver thank seller definitely i will buy again ang ganda sa personal ng item,2
worth it sobrang ganda at malaki siya,2
maganda at ang galing ng product sulit n kahit papaano kahapon ko pa dapat nareceive kaso holiday quick sketch kay sugawara hindi pa ako sanay sa maliit na screen,2
grabe ang galing konti lang pinagkaiba sa original as u can see naman sa photo left side yung original sa size siguro just add 1 size lang im size 41 originally pero i ordered 44 45 kasi naniwala ako sa reviews dito pero sobrang luwag look sa vid so dapat,2
akala q colord yun pla blak in white sa picture colord yung nka lagay,0
sana may kasamang battery or sana may tinda silang battery para sa device di kasi matry hahanap pa hassle,1
hndi parihas sa nasa photo walang naka lagay na name hndi xa naka box sa mga reviews tama nmn ung deliver bkit ito mali nmn dis appointed,0
good nice na po sana kaya lang pingkot ung stand nakabubble wrap namn at nakabox pero dahil mura nga lang manipis lang din box nya mabuti di ung ring light ang nabasag kundi aayang ang pera mali n ito ng courier,1
complete wipes naman ang dumating sa sobrang siksik sa pagkalagay sa parcel nagtubig siya see videos mura lng din pagkaorder ko,1
sakto lang ok nman sana pero ayusin nlng po sna ang cutting nxtime hndi po kc pantay,1
bakit po ganun habang gamit ko bigla na lang tumigil full charge naman until now ayaw na gumana disappointed sa product quality mula ng binili ko kanina ko lang ginamit chinarge ko muna para matagal kong magamit pero wala pang 1min tumigil na haysss,0
cotton worth the price maganda din kulay niya at parang magtatagal din naman overall ok po siya mabilis lng din dumating order ko,2
seller bakit same color lahat nakakdismaya available pa lahat nilagay ni tapos ang e dinilever mali tsssk,0
wrong color at may gasgas ang item sira sira ang box kahit balot na balot ang item sa seller ang fault dahil di nag sesend ng picture bago ipaship ang item sana di masira agad,0
item received thankyou so much seller and shopee for this product sobrang mura 16php lang hehe ginagamit na rin namin ngayon hehe,2
nice quality sakto lang sa price 9 10 naka bubble wrap naman siya pagdating kaya okay nga lang ngalang manual kung paano gamitin tas ang charger niya chord lang tas type c gumagana din ang cute ng product kasi maliit,1
medyo matagal shipping pero super worth it pag iintay gumagana pareho and super smooth niya gamitin super helpful nito sa online class ko thank you seller,2
okay naman hirap lang sa paa niya medyo dislocated pero mura lang so aarte pa ba thanks seller kulang sa bubble wrap pero di naman nadamage,1
hindi ako masiyado na satisfied kase my tas2 2 pa naman order ko parehong may tastas pero ok naman ung tela tsakto lg sa price din ng seller kahit papanu ganda ng fitting nya sakin salamat godbless po paki check nalang po please bago ei ship out kong tas2 o wala kase,1
kakasad nmn bkit ibang kulay ung pinadala nyo light grey po ung order qsna kung dna un available dpat po ngsbi po kyo pra nkpili po aq ng kulay n iba dmi n kcing itim ng asawa q ibang kulay nmn sna next tym po update nyo po muna ung costumer,0
good quality sulit ang binayad thank you seller,2
tnx sa nagdeliver napa aga ang dating pero yong ibinigay na order ko ay may isang mali na size ang order ko ay 2pcs size 36 3pcs size 37 2pcs size 38 ang ibinigay sa isang 38 ay 37 dapat double check niyo nakaka dismaya,0
excellent item received in good condition ang cute pa kasi maliit lang hindi bulky pag nilagay sa bulsa ok din yung sounds nya thank you seller,2
ang ganda tuwang tuwa mga anak ko sa bagong tumbler namin excellent quality,2
sira naman to salamin lang magagamit di pwede lagyan ng battery di pwede icharge kasi sira din need refund plss,0
maganda sana kung lagimg waterproof ibigay nyu saakin hehe pero ok lng importante no damage no defect well pack guys sa uulitin po ewan png ilng orders n to,2
one of the best places for an affordable post inuman treat but not anymore with growing competition at its price point it lost its luster kebabs were still ok in spite of the seeming rise in extenders over the last few years,1
tagal matuyo already tried the product it s good if your just new to make up and just trying new things but it s definitely not suitable to wear outside while it s hot or raining cats and dogs cause it not even close to waterproof nor sweatproof as the seller says,1
mali yung binigay ni seller madumi pa hindi na ako oorder ulit wrong item recieved damaged item item different from picture will not order again,0
despite its 5 star hotel rating i would rate it 3 5 because the hotel has probably aged,1
working nmn kaso d maganda ang packaging wala man lang bubble wrap kaya yupi yupi buti nlng okay pa ung sa light at stand sana improve lang ang packaging so far maganda nmn at affordable,1
plastic but good maganda sya ang kaso lng mejo maliit sya sa akinsaka para sya sa payat ang paa yung akin kc parang paa ng lalake pero maganda sya mabilis pa ang dating thank you seller,1
3 i don t know if this is legit ha kasi yung material super plastic talaga ang gaan pa niya and makikita mu sa loob parang electric fan lang disappointed with this one sana di nako bumili,0
complete orders fast delivery ganda ng mga joggers sa murang halaga,2
scam sayang pera tigil nyo nalang negosyo nyo kung ma momorwisyo lang kayo e charge daw mga 5hrs pag ayan ay gagana basta naka saksak pag pindot palang iikot na dapat yan mind set ba deffectstore,0
not good sobrang liliit lng pla nto grabe ang pangit ng items nyo,0
yes na yes mganda nmn at super nsatisfied sa pagkadlivered skin safe nmn dhil ibinalot nmn ng bonggang bongga medu kinabahan nga aq tkot aq mag order ng ganito sa mga online selling eh dhil bka nga damaged ang mrecb ko mauul8 pa cguro dhil d2,2
sorry okie nmn ung pgdiliver n kuya pero indi un ung order q iba sa pic kc plat xa indi ung kgaya nung inorder q sana nmn kung ano inorder xang ibigay in short po pangit ung dumating indi un ung nsa pic,1
walang kwentang store to wrong item i recomend wag na kau bibili sa store na to makapag bent alng maling item ipapadala walang kwentang store di sumasagot si seller kasi alm nia mali xa,0
fine maliit yung size na dumating saken so di ko din siya magagamit hassle if ibabalik ko pa so lesson learned nalang thankyou though,1
worth the price okay n okay nah for its price mganda ang lakas mkasosyal sakto lng sa paa ng baby koh meron n xa pngpictorial hehe ang bilis naship and ndeliver thank u so much,2
light weight how does this help if wala naman suction such a waste of hard earned moneywould there be any replacement for this,0
very good for coin purposes lang yung video at picture actually pangalawang order ko na super cute at tuwang tuwa ang batang bata na reregaluhan lalo na at christmas,2
nice quality very responsive pa si seller sulit sa presyong napakamura maraming salamat talaga surely will order again,2
blue order ko pero black dumating okay naman ang quality,1
nice thank you seller nkaseal pa maganda ang packaging first tym user kc que nito pg hiyang sakin oorder ulit aque,2
not really good medjo sira na yung box then ang dumi tapos nag stop sya di ko pa nagagamit,0
not good ayaw na umandar after first use tagal shipping okay naman unang nabili ko but the 2nd order na 2 items pa sira na agad the battery i put is new,0
panget nung payong nato mahal pa pink ang inorder ko dalawang black ang dumating wag po kaung mgpost ng mga color kung wala pala kau dapat cnbi nio na lang black lahat ng payong nio hay naku scam n nman ako wag po kaung bumili dito sa seller,0
ang mahal for only 3 hours it cost 900 pesos,0
maganda sya solid ung kulay nya di ako nagsising binili ko sya ganda nya sa pader bili narin kayo da best to hehehehe iloveyou,2
the bottle seems to be very sturdy tatanong ko lang po sana kung san pwedeng ireklamo ung mga kapit bahay kong malakas magpatugtog pagod na pagod na po kasi ako kakasayaw salamat,2
ayos ang product nila promise hehehe pero napaka famous ng seller hindi nagrereply sa chat reply reply din obobs wala tuloy akong mouse pad dahil kinansel niyo request ko kahit dadagdag lang ng item tsk,0
pagka open ko ng handle crack sya ang panget dumating syang may crack tas ka bukas ko ng handle sira sya so diko manlang nakagamit kahit isang beses,0
ok naman siya kaso di man lang siya naka wrap ng plastic whatsoever yun lang,1
kala ko ba kcng laki ng cellphone hays expectations vs reality well okay naman ung umbrella,1
excellent maganda sya kaso mali size nabili ko ako yung mali will order nalang ulit maganda po kasi ito talaga gusto ko bra walang bakal at presko na bra mura pa mabilis lang din dumating,2
yung mga mitten panget ng binigay saken pero yung mga socks maganda quality sure na bibili ulit ako,1
this is my second order here and the quality is still good the package has arrived at the promised date without any problems and it is well packaged with plastic wrap covering it maraming salamat sa seller at courier,2
ok n sana lahat eh kaso ung damit bat gnyan ibang iba s nkapost n tinda ung post mo me botones s harapan iyan sarado hays dapat d n ko nag order nto,0
5 5 ang tagal lang nyang dumating as u can see nov 15 ko naorder nov 25 dumating okay naman goods yung item pero bakit nakaopen na sya and di maayos yung karton hehe anyways goods naman yung item 7 10 thanks,1
super good maganda sya ang linaw ng sounds uulit at uulit aq bumili pwd pang gift thank u seller,2
ok pag open ko hinanap ko pa yung light wala pala den nung tinatry ko na magconnect s bluetooth ayw talaga magconnect disappointed talaga ako magta timer nlng ako pag gamit ko to yun pa nmn habol ko na may pangclik sya pag magpipicture,0
not worth it disappointed hindi kumpleto pinadala niyo kulang ng leeg nung phone holder yun pa naman ang need ko ilang araw linggo ako nag follow up puro please wait wala namang nangyari ang hina pa nung ilaw niyo not worth it yung product parang pinabayaan ng seller yung mga problemang ganto,0
kkarecieve ko lng nito pero pgbukas n pgbukas ko nkita ko na agad ung defect bkit gnun cra po ung lagayan ng bakal sana po ichineck muna ni seller ung item bago ipack ngbabayad po ako ng maayos tpos cra po ang item kitang kita ang oras,0
hindi ko po mairerecommend hindi po gumagana ung mic dalawa pa mandin ung binili ko,0
maganda sya right color naman kaso may gasgas sya matagal bago dumating but ok lang,1
for the second time mali na naman ang item tama ang size 2liters pero ang color mali i ordered gray black pero dumating blue orange take note nag message pa ko sa inyo nyan,0
mahina yung hangin madali din masira very disappointing,0
disappointing food tas bantay na bantay kada kukuha ng food hindi sulit for 499,0
walang essential oil na kasama nawawala yung string sa dulo,0
good good goodd goodd goodd maganda maganda maganda maganda i ll buy again next timeeeeeeee,2
good it serves its purpose nice the delivery guy is okay sana magtagal di masira agad napakamura niya pero maganda siya,2
sira yung eyeshadow pallet and ang tagal dumating may mga chemical smell din sa product,0
good quality yung isang item mali po ang size size 38 po ang binigay size 37 di kasya saakin sana po nag message kayo kung wala ng size 38 di ko naman masusuot yun,0
received my order thank you shopee at kay seller nagustuhan ng partner ko ayaw niya n gumamit ng brief thank you din kay kuya n nag deliver,2
white order ko black pinadala nyo,0
thank you seller bet ko sya kahit maliit pero cutie,1
i ordered black but i received blue nakaka dissappoint they never chat or contact us before they ship the item kung ok ba ang kulay,0
sira na agad ang tablet nag message ako kay seller d mn lng mag reply,0
101good and nice quality apaka ganda po ng shoes nato maganda sa mga junakis na gusto nyu bilhan wag na mag dalawang isip mga mashie very recomended shop mabilis den dumating after 3days na recive kona,2
received all the items in good condition useful ang battery para sa handy fan lalo na sa panahon di din matagal ang shipping maayos ang packaging at safe ang mga items thank you seller sa magandang service,2
potang ina mo sa seller kasi wala magawa and wala ilagay sa bubble plastic and kanino po nakaopen,0
ok lang honest review po to sinabihan kona yung seller dati na e proportion ung mga cuttings but di talaga sinusunod kaya 3 stars lang,1
i always eat here and the food and service before is great however i dined in again today but the customer service is very disappointing the 2 female lazy staff asked me to get the soup food and water at the counter several times paisa isa abot to,0
tq seller maganda yung item salamat,2
ako ay may story sa inyo kasi nitong isang araw we tried to find some wipes sobrang dami tinunguhan dito lang nmn pala mapunta wala masyadong alcohol content salamat shopee,1
maayos naman yung ring light kaso may onting mga sira lang yung sa light mismo pati sa wire and i don t know kung tama yung pag assemble ko hehe ako lang po kasi nag ayos,1
10 10 thank you seller ng ganda po ng parcel next time ulit ganda din ng pagkabalot walang sira kuddos seller,2
leather ang ganda super it doesn t look cheap at all ingat lang talaga sa pag gamit naka box pa siya and it s comfortable to wear what you see is what you get talaga will buy again here in this shop disregard the photos,2
galawang scam we guarantee that the minimum value of the product you obtain is not less than 799 randomly selected prizes smartphone tv laptop etc earphones p799 00,0
last time na pumunta kami binigyan kami ng room sa 3rd floor napakainit sa loob mahina buga ng inverter nila halos di makatulog dahil sa init di pa gumagana sway ng inverter,0
i ordered a bigger size yes it s useable but still it s the wrong size sellers should be held accountable for things like this also the fact that i have to take my time to do this for their incompetence and i dont care if cheap lang yung items kasalanan nila,0
grabeh ang ganda ang lambot pa kala ko di totoo yung piso thank you poh think you din sa rider,2
size 44 to 45 na kinuha ko pero ang liit pa rin sa paa ko lumalampas yung daliri ko sa paa maganda design maganda rin siguro quality pero problema ko lang maliit talaga sya sa kin kahit size 43 paa ko,1
disapoint akala ko colored my camera di pala black and white tapos walang camera tapos ung box nka lagay ang mga details like may camera tapos colore di tugma sa item walang kwenta dapat kung ano ang pinost nyo yan din ang ang pinadala prang repair na binago lang,0
love the packaging very pigmented sana lang talaga kapag ginamit ko to maging kamuka mo si anne curtis,2
i got my order i haven t tried it yet it s nice manipis and yung keys niya malambot ang ganda mag type dito i received it immediately,2
magandang color bagay sa room 6m lang to tape made it difficult and easy to have scratches times i have to retouch it since natatanggal agad,1
pangalawang order ko na to sobrang gandaaa talaga at mura paaa excellent quality talaga will order again godbless seller thankyou po lalalallala,2
magkaibang size inorder ko pero nung dumating parang same size lang naman anyways ok naman yung quality magandaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
goods nadissappoint lang ako kasi gusto ko talaga brown pero dumating black wit na wit pero keri naden wala na magagawa ayun na binigay ni seller ehh,1
kumain kami sa dakks ng sea foods naglakad kami dahil malamit ang dakks restaurant sa c3 mabini,1
good the products are in good condition the prices are amzing kahit barato ang mga sapatos pero in good quality naman maraming salamat god bless,2
sa pangalawang pagkakataon thank you s e l l e r ang cute talaga nong items salamat sa magandang serbisyo thank you s h o p e e,2
nice one complete cya sunod ulit,2
3rd times ko ng umorder sulit ung quality sa price,2
kulang ng 5 pairs of socks,1
ok nman yung medyas at maganda nadisappoint lng ako ksi wla mn lng chat c seller na wla pa lng stock ng ibang medyas basta2x na lng sya nagbigay ng ibang design sana mn lng sa susunod na magship ka magchat ka muna na wla ka pa lng stocks para,0
hi seller sana nextime kung mgpadala kau ng tocks paki double check naman po kasi mali po ang isa pinadala nyo size ang order ko kasi color white crocs size 38 39 pinadala saakin hinde pares ang size ang isa 36 37 tapos ang isa naman 38 39 so paano man yun suotin hinde,0
ok na sana pero wala ung tali pangatlong order ko na to eh,1
sobrang ganda ng telaaaaaaaaa mapapa order ako ulit nito napaka pulido ng tahi legit challis talaga yung tela niya thank you po,2
thin wrong size i ordered xxl but i received medium only tapos yung isang nakalagay na size ginupit pa nga haaays,0
it s just right for its price not the mouse pad is poor the mouse gets slower when you use with the provided mouse pad the mouse itself is a lil bit slow and noisy but it s affordable,1
thank u po omorder po ulit ako dalawa,2
feeling ko nalugi ako sa 233 nag expect pa nmn ako na malakas sya mas malakas pa nga buga nung tag 100 na binili ko sa tabi tabi eh cute uo pde mo sya madala kung saan tska ung sa battery bat ganun nakadikit d pde matanggal may extra batteries,0
sakto lang still hindi pa din nila inaayos pano hindi mag tapon yung pagka oil base sa dami ng nag coment dto na nttapon yung pagka oil base nya hindi pa din nila inaayos package and den yung shipment late na dapt 03 10 receive 03 11 na dumating mabango naman ok,1
wala yung parang stick for tripod pero yet oks naman nag improvise na lang kami,1
sobrang stretchable niya na hindi siya masyadong effective as a girdle parang highwaist panty lang ang nangyari anyways thanks pa din,1
sira ung box and walang bubble wrap sana,1
ganda and matibay this is what i love kapag branded items original and superb ang pagkagawa i ve been waiting this bag for a week already shipment for me is long but its all worth it thank you hawk bag,2
6 10 it s my 2nd time to order this sandals nasira na kasi yung dati kaya umorder ako ulit as you can see in the pictures may guhit sa mismong sandals may sira pero ayos lang magagamit pa naman thank you seller and courier,1
received the product in good condition maganda rin ang kulay at sakto siya pang 2 person makapal rin at sana magtagal yun lang thanks,2
maganda sya pero bat ganun ito lang nakuha ko bali 2 items lang po tsaka nagkakapagtaka nman na 2k daw eh dinga aabot ng dalawang kilo ang timbang nito eh pero maganda talaga sya lalo na yung 1 piece nandun talaga c luffy,1
ayaw nman mag charge yan item send ninyo,0
2nd time ordering to this shop and pramis hindi nakakabigo mabilis pa yung pagship at ang ganda ng quality thank u shopee,2
it s okay okay yung waistline niya but the leg holes are tight hindi masyado stretchable yung material kaya medyo masikip sa legs yung logo rin poorly made siya kasi kakarating lang literal ngayon pero natatanggal na siya,1
may gasgas yung case ok naman mejo matagal ma deliver kasi from overseas may dent yung lalagyan kaya order ako ng silicone nya gumagana naman yung charger na kasama matagal din ma lowbat and malayo range via bt,1
when i opened it parang gamit na i checked other s rate hnd naman ganyan nung binuksan nila sakin ganyan,0
10 10 thank you so much maganda po and very accomodating si seller ngsesend pic itam pagna ship na,2
bokya to sakin nakakainis ayaw pa mag reply nang seller may defect pa ang headset d pa sabay malobat ayaw pa umandar pariho,0
wrong color ipinadala ni seller sakin pero yung crocs itself is okay naman goods na for its price seller sa susunod paki inform naman po kapag wala yung kulay na gusto naming mga customers thank you,1
bagsak sa packaging wala manlang effort sa pagpack nagtitipid ata si seller tapos kinancel ko una kong order kasi magpapalit sana ako ng color nireject ba naman ni seller request ko although ok naman quality ng item sakto lang sa presyo mabilis ding nadeliver,1
awesome ang cute ng size na and lalo na yung color na fave ko di magulo dalhin kc wireless nga siya and may case happy for my purchase sa uulitin seller thank you so much,2
super cute ng umbrella kasya sa bag,2
ok yong umbrella gusto ng wife ko but very much disappointed sa tagal bago dumating so far ito yong pinakamatagal ma send na binili ko sa shopee,0
good complete order nman ang dumating sakin and okay nman ang product kaso nga lang medyo matagal ang delivery,1
i am so disappointed i expected na scratch lang yung makikita ko sa ringlight kaso hindi nung narecieved ko may mga cracks sana manlang may fragile tape na nakalagay sa parcel para naman hndi nabasag yung ringlight gumagana naman pero syempre iba parin yung walang sira marerecieved yung item,0
madaling ma lowbat and hindi naririning boses nang caller will not order again,0
kala q nmn kelangan ng battery hindi pala saka ambilis ma lowbat 6hrs naka charge 10 seconds lang nagana tanginangyan scam,0
madaya si seller iba inorder iba pinadala d nag rereply sa chat nag bbyad ng tama pero maling items pindala kung walang stock d nag sasabi,0
i like it it s very pretty and it really makes my lashes long medyo matagal ngalang dumating pero sulit,2
ganda yern photo and video not related i forgot to take pictures and video of the product but nonetheless the products were all delivered well and in good condition naman i really like them they fit sa kagaya kong well hahaha thank youuu,2
hindi nkabubble wrap ang product yupi ang mga kahon buti nlng wlng damage ang product d ganon klakas ang hangin pero ok nrin sakto s price nya,1
i opted for red beetles yet i got the bear one either out of stock siguro or bobo yung na assign sa warehouse hindi alam difference ng beetle bear lols,0
tu hank u po dumating na order ko maganda po thank u at tama yung kulay na gusto ko,2
grabi ang ganda worth it ang gamay worth it rin gamitin,2
ang bilis ng shipping and very affordable pa will definitely recommend this shop ang ganda ng quality ng product,2
received my parcel and upon checking po yung item yung isang earbuds maayos naman po yung cover niya pero yung isa para naman po parang nilagay lang at wala pang sealed yun lang po salamat,1
di po umiilaw ng buo sayang ang paghihintay very dissappointing,0
6 10 it will be okay if occasionally mo to gagamitin not every day kasi may matapang na amoy i think not healthy for lashes if everyday gagamitin but it has natural eyelash look,1
10 sobrang mura ang kapal pa nakakatuwa may free sticker pa,2
maganda yung quality kaso maliit tlga yung size still thank you seller,1
very nicee maganda quality niya kaso mali lang yung size nung isang item order ko medium kasi yung isa large,1
good ang kulay not good too ka nga plastic ung lense,1
all items that i ordered are in very good condition thank you seller shopee and courier keep it up stay safe and god bless,2
goods nman x lahat i love d handy fan kaso ung maliit na usb lyts d xa tumatagal na off x mgisa goods nman lahat un lang ung light,1
pink and green color ng order ko hindi white blue basta may mapadala lang kayo,0
thank you poh seller sa uulitin,2
maganda naman yung quality mas naging spacious yung small bag ko i think for 1 person lang itong umbrella na ito good for everyday use super sulit,2
so bad pang 3rd ko nang order to pero now lang ako nadismaya mali na yung kulay mali pa yung liter nya 2l inorder ko na black pero ito yung dumating sobrang nakaka dismaya talaga naki order lang sakin yung bayaw ko,0
thank you po maganda ang quality,2
i was surprised ksi movable pala sya and ang lakas ng tunog nya pag nagagalaw ito,1
bet na bet ko to of all my orders pati kapatid ko na inggit kaso isa lang inorder ko ganda tlga pwedeng pang gift elegante ang packaging safe tlgang ma rereceive mo thumbs up to the seller,2
ganda po sana kaso magka iba size panu ko po to mgamit hahaha excited pa nmn ako haysssss nkamura mn nga ganito nmn nrcv ko hahaha,1
okay naman yung item siguro tatagal naman tuh yun nga lang siguro nga nag assume ako na makukuha ko is yung nakikita ko sa box na may kulay at camera at yung sa picture nyu na may kulay kaso ganun talaga expectation vs reality hahhaahhaahhaahhaha well murang mura talaga minus,1
least favorite sa mga binili ko akala ko mga two inches na pagitan mula puso pero medyo maliit siya size niya pang bra lang pero okay siya,1
5 10 maganda yung quality pangit ngalang yung pag kaka lagay sa box and yung fan sira siya ayaw bumukas then hindi nag chcharge for me 3 10 rate ko sa fan nato kasi maganda naman yung quality sira ngalang paayos nalang po next time hindi ko siya i rerefund,0
worst bar experience wag na sana silang magpapaorder kung malapit na silang magsara nagpaparinig pa mga empleyado nilang close na sila and makiramdam naman daw kami sinabi naman naming uubusin nalang namin yung nasa baso namin yung isang bucket na inorder namin tinake out nalang namin with 25pesos charge each,0
nd sya long lasting sk ang mabigat sa pakiramdam ko nung inaplay ko sya s lips ko nd ko gusto yung cents nya then wl rin syang spatula,1
medyo dismayado ako kc order ko is black mascara ang dumating s akin is brown first time ko nkarcve ng d okay n order,0
ang ganda at ang lambot sa paa nagustuhan ng pinsan q will order again po thanks seller thank you thank you thank you thank you thank you thank you,2
good quality at mukhang matibay thank you seller,2
10 10 ngayon ko lng na rating a maganda namn sya thank you seller and shoppe we order again,2
great quality,2
okay naman sana pero may tanggal na tahi sa velcro part,1
good but not excellent madali lumamig and hindi ganon kaflat nung sa takip and hindi ok yung takip pero okay lang naman since it s useable and good packaging still thanks seller,1
good mali ang sukat 10 mts x 45 mts naka lagay pero halos 6 mts lang total length,0
super ganda ng item dami nakukuhang dirt perfect sa may rhinitis na katulad ko palpak lang shipping via shopee express sobrang hassle legit naman ung item and seller order was shipped immediately kaso bulok shopee express sana pede kayo magshift to jnt para mabilis ang shipment,2
dalawa inorder ko tas dalawang keyboard and mouse pad ang binigay sana man lang pinag iba lalo naman at bumili na ko nung 4 in 1 na gaming combo dahil binigyan naman ako ng killua pad yung isa si zoro eh di naman ako fan ng one piece three ko,1
madaling macharge at malowbat cguradong hindi magtatagal,1
maganda sya matagal mawala yung lamig nya kaso sabi may free brush wala nman,1
maaga dumating yung order huhu thankyousomuch po seller super ganda po nang order ko sobrnag nagustohan nang buyers ko huhu order ulit ako thankyou din po ki kuyang nagdeliversa uulutin po ulit keep safe everyone,2
medyo maganda pero hndi good quality,1
kahit sira isinend nyo pa rin dapat wala kayong star hassle kc pag ireturn,0
di ko pa na try arrived immediately at naka bubble wrap pa thank you seller however hindi ko na na e try i ll esit my rate again once im gonna use it,1
naka bubble wrap order uli ako kasi maganda at kumpleto ang item thank you seller sobra akong natuwa talaga,2
2nd order ko na to nasira kasi kaagad ung 1 kong binili mabigat din ung payong siguro dahil 10 ribs sya ok naman for its price mabilis din ang delivery,1
